"STATION","NAME","DATE","TAVG"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-06","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-07","5.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-08","2.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-09","-1.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-10","4.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-11","12.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-12","15.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-13","6.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-14","5.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-15","6.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-16","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-17","-1.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-18","-4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-19","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-20","-2.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-21","-3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-22","-0.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-23","3.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-24","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-25","5.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-26","5.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-27","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-28","4.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-29","2.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-30","-0.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-01-31","2.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-01","3.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-02","3.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-03","6.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-04","8.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-05","6.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-06","3.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-07","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-08","1.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-09","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-10","6.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-11","6.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-12","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-13","4.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-14","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-15","-5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-16","1.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-17","6.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-18","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-19","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-20","0.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-21","-2.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-22","3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-23","8.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-24","9.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-25","9.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-26","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-27","6.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-28","1.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-02-29","0.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-01","0.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-02","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-03","11.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-04","10.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-05","8.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-06","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-07","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-08","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-09","14.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-10","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-11","11.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-12","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-13","11.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-14","10.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-15","8.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-16","4.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-17","7.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-18","9.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-19","7.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-20","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-21","12.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-22","4.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-23","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-24","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-25","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-26","7.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-27","13.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-28","9.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-29","7.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-30","7.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-03-31","7.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-01","7.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-02","9.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-03","9.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-04","10.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-05","11.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-06","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-07","14.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-08","12.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-09","11.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-10","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-11","8.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-12","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-13","13.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-14","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-15","9.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-16","8.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-17","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-18","6.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-19","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-20","12.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-21","11.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-22","6.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-23","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-24","8.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-25","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-26","9.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-27","7.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-28","10.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-29","10.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-04-30","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-01","14.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-02","16.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-03","19.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-04","19.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-05","12.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-06","10.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-07","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-08","11.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-09","5.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-10","10.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-11","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-12","10.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-13","11.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-14","13.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-15","21.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-16","22.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-17","16.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-18","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-19","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-20","13.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-21","13.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-22","17.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-23","17.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-24","14.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-25","15.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-26","18.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-27","19.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-28","20.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-29","22.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-30","22.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-05-31","19.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-01","16.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-02","20.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-03","22.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-04","25.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-05","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-06","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-07","22.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-08","21.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-09","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-10","25.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-11","23.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-12","25.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-13","21.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-14","18.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-15","20.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-16","21.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-17","21.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-18","21.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-19","23.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-20","25.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-21","26.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-22","27.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-23","27.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-24","26.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-25","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-26","26.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-27","26.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-28","27.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-29","26.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-06-30","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-01","23.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-02","26.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-03","28.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-04","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-05","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-06","28.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-07","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-08","27.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-09","28.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-10","24.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-11","26.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-12","28.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-13","28.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-14","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-15","25.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-16","23.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-17","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-18","28.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-19","30.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-20","31.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-21","30.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-22","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-23","27.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-24","26.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-25","27.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-26","30.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-27","32.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-28","32.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-29","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-30","30.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-07-31","25.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-01","27.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-02","28.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-03","30.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-04","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-05","28.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-06","26.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-07","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-08","24.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-09","26.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-10","29.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-11","29.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-12","28.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-13","26.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-14","26.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-15","25.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-16","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-17","22.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-18","24.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-19","23.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-20","23.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-21","25.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-22","27.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-23","27.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-24","28.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-25","29.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-26","24.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-27","26.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-28","26.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-29","25.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-30","24.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-08-31","22.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-01","23.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-02","23.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-03","26.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-04","25.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-05","24.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-06","24.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-07","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-08","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-09","24.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-10","25.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-11","24.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-12","20.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-13","20.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-14","23.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-15","16.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-16","18.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-17","21.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-18","20.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-19","15.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-20","14.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-21","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-22","17.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-23","21.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-24","22.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-25","21.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-26","21.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-27","22.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-28","23.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-29","22.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-09-30","20.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-01","19.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-02","17.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-03","16.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-04","15.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-05","16.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-06","17.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-07","19.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-08","16.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-09","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-10","18.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-11","19.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-12","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-13","14.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-14","16.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-15","18.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-16","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-17","12.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-18","13.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-19","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-20","17.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-21","18.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-22","19.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-23","19.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-24","18.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-25","10.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-26","12.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-27","14.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-28","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-29","12.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-30","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-10-31","4.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-01","10.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-02","7.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-03","8.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-04","10.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-05","14.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-06","16.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-07","18.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-08","19.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-09","17.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-10","18.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-11","18.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-12","16.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-13","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-14","10.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-15","10.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-16","12.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-17","9.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-18","3.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-19","3.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-20","11.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-21","15.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-22","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-23","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-24","8.0"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-25","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-26","14.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-27","14.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-28","12.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-29","9.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-11-30","13.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-01","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-02","5.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-03","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-04","9.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-05","7.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-06","4.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-07","2.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-08","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-09","2.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-10","6.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-11","8.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-12","9.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-13","13.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-14","6.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-15","3.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-16","-0.3"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-17","-0.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-18","-1.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-19","-1.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-20","1.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-21","4.9"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-22","6.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-23","5.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-24","10.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-25","13.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-26","-0.5"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-27","-0.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-28","6.1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-29","5.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-30","1.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-31","7.7"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-01","3.4"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-02","6.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-03","3.8"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-04","4.2"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-05","4.6"
"USW00014732","LAGUARDIA AIRPORT, NY US","2021-01-06","4.2"
